,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1589,2052,20,RL,61,7943,Pave,na,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0,126,1029,GasA,4,Y,4,1029,0,0,1029,1,0,1,0,3,1,3,5,7,0,0,Attchd,1961,1,1,261,3,3,2,64,0,39,0,0,0,0,0,na,0,4,2007,WD ,118500
1590,2702,80,RL,92,6930,Pave,na,2,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,294,468,1062,GasA,5,Y,2,1352,0,0,1352,0,1,1,0,3,1,4,6,5,0,0,BuiltIn,1958,1,1,288,3,3,2,168,0,294,0,0,0,0,0,na,0,7,2006,WD ,130000
1591,1981,30,RM,60,7200,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,3,3,CBlock,3,3,1,1,0.0,1,0,808,808,GasA,5,Y,4,1072,0,0,1072,0,0,1,0,2,1,3,5,7,2,4,Detchd,1940,1,2,379,3,3,2,0,0,0,0,0,0,0,0,na,0,5,2007,WD ,130000
1592,2335,60,RL,82,16052,Pave,na,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,1,0,644,1850,GasA,5,Y,4,1850,848,0,2698,1,0,2,1,4,1,5,11,7,1,4,Attchd,2006,2,3,736,3,3,2,250,0,0,0,0,0,0,0,na,0,7,2006,New,535000
1593,563,20,RL,65,7150,Pave,na,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,1,2,140.0,4,590,182,912,GasA,4,Y,4,912,0,0,912,0,1,1,0,3,1,3,6,7,0,0,Attchd,1962,1,1,252,3,3,2,0,0,0,0,0,0,0,0,na,0,10,2009,WD ,123000
1594,1502,90,RL,65,6012,Pave,na,3,Lvl,3,Corner,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0.0,0,0,0,0,GasA,3,N,4,1152,0,0,1152,0,0,2,0,2,2,3,6,7,0,0,na,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,6,2008,WD ,82000
1595,1310,75,RM,53,5350,Pave,na,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,4,116.0,1,0,508,624,GasA,5,Y,4,730,720,0,1450,0,0,1,0,3,1,3,7,7,0,0,Detchd,1935,1,1,288,3,3,2,0,192,0,0,0,0,0,3,na,0,3,2008,WD ,132000
1596,2598,30,RL,60,5400,Pave,na,3,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,1073,1073,GasA,5,Y,4,1073,0,0,1073,0,0,1,0,2,1,3,4,7,0,0,Detchd,1968,1,1,326,3,3,2,0,0,112,0,0,0,0,0,na,0,12,2006,WD ,108480
1597,2715,20,RL,68,9535,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,1,4,194.0,2,982,0,1176,GasA,3,Y,4,1458,0,0,1458,1,0,1,1,3,1,3,7,7,1,3,Attchd,1967,1,2,512,3,3,2,284,0,0,0,0,0,0,3,na,0,7,2006,WD ,165000
1598,1810,20,RL,65,7441,Pave,na,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,1,1,0.0,1,0,1461,1461,GasA,5,Y,4,1486,0,0,1486,0,0,2,0,3,1,4,7,7,0,0,Attchd,2006,2,2,566,3,3,2,0,32,0,0,0,0,0,0,na,0,6,2007,WD ,181000
1599,778,80,RL,88,15400,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,1,1,0.0,1,0,552,552,GasA,3,Y,4,904,611,259,1774,0,0,2,0,4,1,3,8,7,1,3,Attchd,1961,1,1,384,3,3,2,290,40,0,0,0,0,0,0,na,0,7,2009,WD ,165000
1600,339,50,RL,68,10544,Pave,na,2,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,476.0,1,0,388,864,GasA,3,Y,4,864,615,0,1479,0,0,2,0,5,1,3,8,7,0,0,Attchd,1969,3,1,275,3,3,2,287,0,280,0,0,0,0,0,na,0,4,2010,WD ,161000
1601,2460,20,RL,85,10936,Pave,na,3,Lvl,3,Corner,2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,1,1,0.0,1,0,1504,1504,GasA,5,Y,4,1504,0,0,1504,0,0,2,0,3,1,4,7,7,0,0,Attchd,2006,3,2,510,3,3,2,144,0,0,0,0,0,0,0,na,0,9,2006,New,199000
1602,320,60,RL,80,11316,Pave,na,3,Lvl,3,Corner,2,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,1,6,624.0,1,0,193,817,GasA,5,Y,4,824,1070,0,1894,1,0,2,1,4,1,4,8,7,1,4,BuiltIn,2002,3,2,510,3,3,2,0,40,0,0,0,0,0,0,na,0,2,2010,WD ,214900
1603,2461,20,FV,72,8640,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0,1254,1278,GasA,5,Y,4,1278,0,0,1278,0,0,2,0,2,1,4,5,7,0,0,Attchd,2006,2,2,584,3,3,2,0,60,0,0,0,0,0,0,na,0,10,2006,New,198600
1604,2449,60,RL,93,12090,Pave,na,3,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0.0,1,0,1141,1141,GasA,4,Y,4,1165,1098,0,2263,0,0,2,1,4,1,4,10,7,1,3,BuiltIn,1998,3,2,420,3,3,2,144,123,0,0,0,0,0,0,na,0,7,2006,WD ,258000
1605,817,90,RL,68,7939,Pave,na,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0,348,1168,GasA,5,Y,4,1168,1619,0,2787,2,0,4,2,6,2,3,8,7,2,3,BuiltIn,2000,3,4,820,3,3,2,312,0,0,0,0,0,0,0,na,0,10,2009,WD ,269500
1606,1096,60,RL,68,7750,Pave,na,3,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,na,0.0,4,3,PConc,4,3,1,1,0.0,1,0,707,707,GasA,5,Y,4,707,707,0,1414,0,0,2,1,3,1,4,6,7,1,4,Attchd,2002,3,2,403,3,3,2,100,35,0,0,0,0,0,0,na,0,4,2008,WD ,176000
1607,1893,80,RL,85,9350,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,4,2,270.0,5,580,452,1302,GasA,5,Y,4,1302,0,0,1302,0,1,2,0,3,1,4,7,6,0,0,Attchd,1964,2,1,309,3,3,2,333,0,0,0,0,0,0,3,na,0,10,2007,CWD,158000
1608,479,80,RL,68,7750,Pave,na,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,353.0,1,0,55,408,GasA,5,Y,4,779,640,0,1419,1,0,2,1,3,1,4,7,7,1,3,BuiltIn,2002,3,2,527,3,3,2,120,0,0,0,0,0,0,0,na,0,3,2009,WD ,184100
1609,1657,20,RL,128,13001,Pave,na,2,Lvl,3,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,2,5,492.0,4,121,1012,1625,GasA,3,Y,4,1220,0,0,1220,0,1,2,0,2,1,3,6,7,1,3,Attchd,1971,1,2,944,3,3,2,0,0,249,0,0,0,0,0,na,0,9,2007,WD ,170000
1610,937,80,RL,68,13607,Pave,na,2,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,1,0,118,572,GasA,4,Y,4,1182,800,0,1982,1,0,2,1,3,1,3,6,7,1,3,BuiltIn,1986,3,2,501,3,3,2,400,112,0,0,0,0,0,0,Shed,1500,4,2009,WD ,208000
1611,879,120,RM,68,4435,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0,163,848,GasA,5,Y,4,848,0,0,848,1,0,1,0,1,1,4,4,7,0,0,Attchd,2003,3,2,420,3,3,2,140,0,0,0,0,0,0,0,na,0,5,2009,WD ,140000
1612,945,120,RM,44,3843,Pave,na,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,6,1476.0,1,0,120,1596,GasA,5,Y,4,1648,0,0,1648,1,1,2,0,2,1,5,5,7,1,4,Attchd,2007,3,2,482,3,3,2,162,53,0,153,0,0,0,0,na,0,6,2009,New,230000
1613,1010,120,RL,65,5950,Pave,na,2,HLS,3,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,6,319.0,1,0,1018,1337,GasA,4,Y,4,1337,0,0,1337,1,0,2,0,2,1,4,5,7,1,3,Attchd,1989,2,2,462,3,3,2,0,73,154,0,0,0,0,0,na,0,4,2008,WD ,188500
1614,2861,50,RL,80,12400,Pave,na,3,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,4,602.0,1,0,299,901,GasA,3,Y,4,1125,592,0,1717,0,0,1,1,2,1,3,7,7,1,4,Attchd,1940,1,1,410,3,3,2,0,0,0,0,113,0,0,0,na,0,2,2006,WD ,194000
1615,1245,20,RL,75,10425,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,774.0,1,0,330,1104,GasA,4,Y,4,1104,0,0,1104,1,0,1,0,3,1,3,5,7,0,0,Attchd,1956,2,1,384,3,3,2,0,0,0,0,0,0,0,0,na,0,4,2008,WD ,133000
1616,854,20,RL,68,16269,Pave,na,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,6,625.0,1,0,282,907,GasA,3,Y,4,907,0,0,907,0,0,1,0,3,1,3,5,7,0,0,Attchd,1978,1,1,343,3,3,2,72,0,0,0,0,0,0,3,na,0,7,2009,WD ,140000
1617,1437,60,RL,68,8998,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,6,527.0,1,0,255,782,GasA,5,Y,4,782,870,0,1652,0,0,2,1,3,1,4,6,7,0,0,Attchd,2000,2,2,532,3,3,2,0,70,0,0,0,0,0,0,na,0,6,2008,WD ,207500
1618,586,60,RL,80,10400,Pave,na,3,Lvl,3,Inside,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,1,0.0,1,0,932,932,GasA,4,Y,4,1271,1369,0,2640,0,0,2,1,5,1,4,8,7,1,3,Attchd,1967,2,2,515,3,3,2,0,120,0,0,168,0,0,0,na,0,5,2009,WD ,256900
1619,1947,50,RL,60,10134,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,735,735,GasA,4,Y,3,735,299,0,1034,0,0,1,0,2,1,3,5,7,0,0,Detchd,1940,1,1,240,3,3,2,0,39,0,0,0,0,0,0,na,0,7,2007,WD ,109000
1620,815,90,RL,64,7007,Pave,na,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0,0,0,GasA,3,Y,4,1513,0,0,1513,0,0,2,0,4,2,3,8,7,0,0,Attchd,1979,1,2,400,3,3,2,0,0,0,0,0,0,0,0,na,0,6,2009,WD ,113722
1621,831,20,RL,78,11645,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,6,24.0,1,0,1474,1498,GasA,5,Y,4,1498,0,0,1498,0,0,2,0,3,1,4,7,7,1,4,Attchd,2005,3,3,844,3,3,2,144,98,0,0,0,0,0,0,na,0,3,2009,WD ,237000
1622,1919,20,RL,60,8250,Pave,na,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,288.0,1,0,765,1053,GasA,4,Y,4,1053,0,0,1053,1,0,1,0,3,1,4,6,7,0,0,2Types,1994,2,2,692,3,3,2,240,0,0,0,109,0,0,0,na,0,7,2007,WD ,142100
1623,2306,20,RL,68,11027,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,4,468.0,3,539,171,1178,GasA,4,Y,4,1293,0,0,1293,1,0,2,0,2,1,3,5,7,0,0,Attchd,1954,2,2,452,3,3,2,280,0,0,0,0,0,0,0,na,0,5,2006,WD ,149900
1624,430,20,RL,95,12350,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,1,0,788,2020,GasA,5,Y,4,2020,0,0,2020,1,0,2,0,3,1,5,7,7,1,4,Attchd,2008,2,3,896,3,3,2,192,98,0,0,0,0,0,0,na,0,5,2009,WD ,404000
1625,2618,60,RL,68,18275,Pave,na,2,HLS,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,5,636.0,1,0,802,1438,GasA,3,Y,4,1900,548,0,2448,1,0,3,0,3,1,3,9,7,2,4,Attchd,1962,2,2,441,3,3,2,520,102,0,0,0,0,0,0,na,0,9,2006,WD ,277500
1626,245,60,RL,77,9206,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,1,0,741,741,GasA,3,Y,4,977,755,0,1732,0,0,2,1,3,1,4,7,7,1,3,Attchd,1985,3,2,476,3,3,2,192,46,0,0,0,0,0,0,na,0,6,2010,WD ,178000
1627,462,120,RL,48,6240,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,1,0,461,1324,GasA,5,Y,4,1324,0,0,1324,1,0,2,0,2,1,4,6,7,1,4,Attchd,2006,3,2,550,3,3,2,192,38,0,0,0,0,0,0,na,0,12,2009,WD ,254000
1628,182,30,RM,68,9656,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2,2,1,1,0.0,1,0,678,678,GasA,3,N,4,832,0,0,832,0,0,1,0,2,1,3,5,7,1,4,Detchd,1928,1,2,780,2,2,0,0,0,0,0,0,0,0,0,na,0,6,2010,WD ,12789
1629,1625,20,RL,63,7875,Pave,na,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1,0,1237,1237,GasA,4,Y,4,1253,0,0,1253,0,0,2,0,3,1,3,6,7,1,3,Attchd,1995,3,2,402,3,3,2,220,21,0,0,0,0,0,0,na,0,6,2007,WD ,176000
1630,2381,60,RL,111,16259,Pave,na,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,1,0,1249,1249,GasA,5,Y,4,1249,1347,0,2596,0,0,3,1,4,1,4,9,7,0,0,Attchd,2006,2,3,840,3,3,2,240,154,0,0,0,0,0,0,na,0,9,2006,New,342643
1631,1827,20,RL,68,6173,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,1,0,277,876,GasA,3,Y,4,902,0,0,902,0,0,1,0,3,1,3,6,7,0,0,Attchd,1967,1,1,288,3,3,2,0,0,0,0,0,0,0,3,na,0,8,2007,WD ,125500
1632,1580,20,RL,75,12890,Pave,na,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,1,0.0,1,0,1495,1495,GasA,5,Y,4,1495,0,0,1495,0,0,2,0,3,1,3,8,7,1,3,Attchd,1989,1,2,438,3,3,2,252,0,192,0,0,0,0,0,na,0,7,2008,WD ,150000
1633,1803,20,FV,84,10440,Pave,na,3,Lvl,3,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,2,1,0.0,1,0,1574,1574,GasA,5,Y,4,1584,0,0,1584,0,0,2,0,2,1,5,6,7,1,4,Attchd,2007,3,2,594,3,3,2,0,256,0,0,0,0,0,0,na,0,5,2007,New,261329
1634,1132,20,RL,63,7500,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,6,680.0,1,0,400,1080,GasA,5,Y,4,1080,0,0,1080,1,0,1,0,3,1,4,6,7,0,0,na,1980,0,0,0,0,0,2,0,0,0,0,0,0,0,0,na,0,4,2008,WD ,141000
1635,1941,20,RL,75,9532,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,595.0,3,354,156,1105,GasA,4,Y,4,1647,0,0,1647,1,0,1,0,3,1,3,6,6,1,2,Attchd,1953,3,1,280,3,3,2,225,0,0,0,0,368,2,4,na,0,2,2007,WD ,153000
1636,1742,120,RL,53,3922,Pave,na,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0,1258,1258,GasA,5,Y,4,1258,0,0,1258,0,0,2,0,2,1,4,6,7,1,4,Attchd,2007,3,3,648,3,3,2,144,16,0,0,0,0,0,0,na,0,6,2007,New,172500
1637,2026,70,RL,60,8730,Pave,na,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,698,698,GasA,5,Y,3,698,698,0,1396,0,0,1,0,3,1,3,7,7,0,0,Detchd,2003,1,1,384,3,3,2,0,0,0,0,259,0,0,0,na,0,7,2007,WD ,153575
1638,2245,30,C (all),60,6060,Pave,na,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,5,737.0,1,0,100,837,GasA,5,Y,4,1001,0,0,1001,0,0,1,0,2,1,4,5,7,0,0,Detchd,1930,1,1,216,3,1,0,154,0,42,86,0,0,0,0,na,0,11,2007,WD ,124900
1639,1691,20,RL,107,14450,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,4,1,0.0,1,0,2121,2121,GasA,5,Y,4,2121,0,0,2121,0,0,2,1,3,1,5,8,7,1,5,Attchd,2007,3,3,732,3,3,2,124,98,0,0,142,0,0,0,na,0,5,2007,New,415298
1640,725,50,RM,60,5400,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0,972,972,GasA,5,Y,4,1044,0,436,1480,0,0,1,0,3,1,3,6,7,0,0,Detchd,1920,1,1,207,2,3,2,0,0,176,0,0,0,0,0,na,0,9,2009,ConLI,119000
1641,1787,20,RL,85,10000,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0.0,1,0,1588,1588,GasA,5,Y,4,1588,0,0,1588,0,0,2,0,3,1,4,7,7,1,4,Attchd,2006,2,3,825,3,3,2,144,45,0,0,0,0,0,0,na,0,12,2007,WD ,227000
1642,1216,20,RL,72,10007,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,1,5,806.0,1,0,247,1053,GasA,5,Y,4,1053,0,0,1053,1,0,1,1,3,1,4,5,7,0,0,Attchd,1959,2,1,312,3,3,2,0,0,0,0,0,0,0,3,na,0,8,2008,WD ,145500
1643,2654,30,RM,52,7830,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,2,3,1,2,416.0,1,0,76,492,GasA,3,Y,4,492,0,0,492,1,0,1,0,1,1,3,3,7,0,0,Detchd,1921,1,1,200,2,3,0,0,0,78,0,0,0,0,0,na,0,6,2006,WD ,61500
1644,2310,20,RL,90,11727,Pave,na,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,2,1,0.0,1,0,1851,1851,GasA,4,Y,4,1851,0,0,1851,0,0,2,0,3,1,3,8,7,1,3,Attchd,1969,3,2,506,3,3,2,0,146,0,0,0,0,0,0,na,0,3,2006,WD ,192100
1645,761,190,RM,60,10320,Pave,Grvl,3,Bnk,3,Inside,2,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,276.0,5,262,160,698,GasA,5,Y,2,754,649,0,1403,1,0,1,1,3,1,3,7,7,0,0,Detchd,1915,1,1,308,3,3,2,0,0,288,0,0,0,0,0,na,0,2,2009,WD ,116000
1646,1884,80,RL,65,10482,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,507.0,1,0,81,588,GasA,5,Y,4,1138,0,0,1138,0,1,1,0,3,1,3,6,7,0,0,Attchd,1958,2,1,264,3,3,2,224,0,0,0,0,0,0,1,na,0,6,2007,WD ,145000
1647,449,20,RL,110,15274,Pave,na,2,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,4,3,PConc,5,3,1,6,1972.0,1,0,480,2452,GasA,5,Y,4,2452,0,0,2452,2,0,2,0,3,1,5,10,7,1,4,Attchd,2003,3,3,886,3,3,2,0,116,0,0,0,0,0,3,na,0,7,2009,WD ,445000
